,key_index,stat,admin_name,admin_level,pop_group
521,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,0,bcharre,admin2,Lebanese
522,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,0,beirut,admin2,Lebanese
523,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,0,beirut,admin1,Migrant
524,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,6,beirut,admin1,Palestine Refugees from Lebanon
525,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,33,bekaa,admin1,Migrant
526,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0,bent_jbeil,admin2,Lebanese
527,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
528,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,7,hasbaya,admin2,Lebanese
529,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,3,hermel,admin2,Lebanese
530,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,0,jbeil,admin2,Lebanese
531,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,4,jezzine,admin2,Lebanese
532,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,0,kesrwane,admin2,Lebanese
533,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,2,koura,admin2,Lebanese
534,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,2,marjaayoun,admin2,Lebanese
535,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,0,meten,admin2,Lebanese
536,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0,minieh_dennie,admin2,Lebanese
537,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
538,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,33,nabatieh,admin1,Migrant
539,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,6,north,admin1,Migrant
540,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,0,north,admin1,Palestine Refugees from Lebanon
541,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,17,rachaya,admin2,Lebanese
542,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
543,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
544,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,0,south,admin1,Migrant
545,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,9,south,admin1,Palestine Refugees from Lebanon
546,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,0,tripoli,admin2,Lebanese
547,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,11,w_bekaa,admin2,Lebanese
548,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,7,zahle,admin2,Lebanese
549,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ other @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,0,zgharta,admin2,Lebanese
550,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,0,akkar,admin2,Lebanese
551,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,25,akkar,admin1,Migrant
552,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,2,akkar,admin1,Palestine Refugees from Lebanon
553,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,0,aley,admin2,Lebanese
554,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,8,baabda,admin2,Lebanese
555,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,2,baalbek,admin2,Lebanese
556,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
557,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,0,baalbek_hermel,admin1,Palestine Refugees from Lebanon
558,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,5,batroun,admin2,Lebanese
559,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,9,bcharre,admin2,Lebanese
560,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,4,beirut,admin2,Lebanese
561,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,7,beirut,admin1,Migrant
562,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,0,beirut,admin1,Palestine Refugees from Lebanon
563,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,0,bekaa,admin1,Migrant
564,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0,bent_jbeil,admin2,Lebanese
565,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
566,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,4,hasbaya,admin2,Lebanese
567,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,2,hermel,admin2,Lebanese
568,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,0,jbeil,admin2,Lebanese
569,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,0,jezzine,admin2,Lebanese
570,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,0,kesrwane,admin2,Lebanese
571,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,0,koura,admin2,Lebanese
572,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,0,marjaayoun,admin2,Lebanese
573,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,0,meten,admin2,Lebanese
574,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0,minieh_dennie,admin2,Lebanese
575,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
576,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0,nabatieh,admin1,Migrant
577,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,3,north,admin1,Migrant
578,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,7,north,admin1,Palestine Refugees from Lebanon
579,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,0,rachaya,admin2,Lebanese
580,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
581,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
582,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,25,south,admin1,Migrant
583,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,18,south,admin1,Palestine Refugees from Lebanon
584,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,1,tripoli,admin2,Lebanese
585,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,0,w_bekaa,admin2,Lebanese
586,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,1,zahle,admin2,Lebanese
587,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ dont_know @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,3,zgharta,admin2,Lebanese
588,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,0,akkar,admin2,Lebanese
589,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,0,akkar,admin1,Migrant
590,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,17,akkar,admin1,Palestine Refugees from Lebanon
591,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,0,aley,admin2,Lebanese
592,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,0,baabda,admin2,Lebanese
593,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,0,baalbek,admin2,Lebanese
594,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
595,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,4,baalbek_hermel,admin1,Palestine Refugees from Lebanon
596,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,0,batroun,admin2,Lebanese
597,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,4,bcharre,admin2,Lebanese
598,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,2,beirut,admin2,Lebanese
599,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,0,beirut,admin1,Migrant
600,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,4,beirut,admin1,Palestine Refugees from Lebanon
601,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,0,bekaa,admin1,Migrant
602,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,3,bent_jbeil,admin2,Lebanese
603,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0,chouf,admin2,Lebanese
604,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,2,hasbaya,admin2,Lebanese
605,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,7,hermel,admin2,Lebanese
606,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,5,jbeil,admin2,Lebanese
607,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,1,jezzine,admin2,Lebanese
608,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,0,kesrwane,admin2,Lebanese
609,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,0,koura,admin2,Lebanese
610,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,0,marjaayoun,admin2,Lebanese
611,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,0,meten,admin2,Lebanese
612,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0,minieh_dennie,admin2,Lebanese
613,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0,mnt_lbn,admin1,Migrant
614,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0,nabatieh,admin1,Migrant
615,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,0,north,admin1,Migrant
616,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,1,north,admin1,Palestine Refugees from Lebanon
617,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,5,rachaya,admin2,Lebanese
618,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0,saida,admin2,Lebanese
619,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0,sour,admin2,Lebanese
620,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,12,south,admin1,Migrant
621,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,0,south,admin1,Palestine Refugees from Lebanon
622,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,0,tripoli,admin2,Lebanese
623,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,0,w_bekaa,admin2,Lebanese
624,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,0,zahle,admin2,Lebanese
625,prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ prefer_not_to_answer @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,0,zgharta,admin2,Lebanese
626,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,51.71465969,akkar,admin2,Lebanese
627,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,54.83333333,akkar,admin1,Migrant
628,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,38.70952381,akkar,admin1,Palestine Refugees from Lebanon
629,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,59.84246575,aley,admin2,Lebanese
630,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,55.16814159,baabda,admin2,Lebanese
631,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,64.44366197,baalbek,admin2,Lebanese
632,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,79.73706897,baalbek_hermel,admin1,Migrant
633,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,69.08910891,baalbek_hermel,admin1,Palestine Refugees from Lebanon
634,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,55.38580247,batroun,admin2,Lebanese
635,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,59.65384615,bcharre,admin2,Lebanese
636,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,59.48265896,beirut,admin2,Lebanese
637,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,49.33680556,beirut,admin1,Migrant
638,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,57.27950311,beirut,admin1,Palestine Refugees from Lebanon
639,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,81,bekaa,admin1,Migrant
640,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,66.38888889,bent_jbeil,admin2,Lebanese
641,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,63.58561644,chouf,admin2,Lebanese
642,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,67.89455782,hasbaya,admin2,Lebanese
643,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,56.12582781,hermel,admin2,Lebanese
644,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,62.53773585,jbeil,admin2,Lebanese
645,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,64.06441718,jezzine,admin2,Lebanese
646,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,63.18322981,kesrwane,admin2,Lebanese
647,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,55.80612245,koura,admin2,Lebanese
648,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,68.98958333,marjaayoun,admin2,Lebanese
649,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,64.57861635,meten,admin2,Lebanese
650,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,51.64765101,minieh_dennie,admin2,Lebanese
651,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,51.35384615,mnt_lbn,admin1,Migrant
652,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,50.88888889,mnt_lbn,admin1,Palestine Refugees from Lebanon
653,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,76.95522388,nabatieh,admin1,Migrant
654,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,58.06060606,north,admin1,Migrant
655,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,30.48351648,north,admin1,Palestine Refugees from Lebanon
656,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,69.35294118,rachaya,admin2,Lebanese
657,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,60.54166667,saida,admin2,Lebanese
658,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,65.84965035,sour,admin2,Lebanese
659,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,67.28571429,south,admin1,Migrant
660,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,40.84466019,south,admin1,Palestine Refugees from Lebanon
